Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
6409,Delhi,Najafgarh,Wheat,C-83,FAQ,755,780,767.5,27-Nov-04
6410,Delhi,Najafgarh,Wheat,Dara,FAQ,735,750,742.5,27-Nov-04
6411,Delhi,Najafgarh,Wheat,C-83,FAQ,751,792,771.5,26-Nov-04
6412,Delhi,Najafgarh,Wheat,Dara,FAQ,739,750,744.5,26-Nov-04
6413,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,816,816,816,26-Nov-04
6414,Delhi,Najafgarh,Wheat,C-83,FAQ,751,785,768,25-Nov-04
6415,Delhi,Najafgarh,Wheat,Dara,FAQ,740,750,745,25-Nov-04
6416,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,816,816,816,25-Nov-04
6417,Delhi,Najafgarh,Wheat,C-83,FAQ,751,780,765.5,23-Nov-04
6418,Delhi,Najafgarh,Wheat,Dara,FAQ,737,750,743.5,23-Nov-04
6419,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,806,806,806,23-Nov-04
6420,Delhi,Najafgarh,Wheat,C-83,FAQ,751,772,761.5,22-Nov-04
6421,Delhi,Najafgarh,Wheat,Dara,FAQ,733,750,741.5,22-Nov-04
6422,Delhi,Najafgarh,Wheat,C-83,FAQ,755,780,767.5,21-Nov-04
6423,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,21-Nov-04
6424,Delhi,Najafgarh,Wheat,C-83,FAQ,750,776,763,20-Nov-04
6425,Delhi,Najafgarh,Wheat,Dara,FAQ,730,745,737.5,20-Nov-04
6426,Delhi,Najafgarh,Wheat,C-83,FAQ,751,780,765.5,19-Nov-04
6427,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,19-Nov-04
6428,Delhi,Najafgarh,Wheat,C-83,FAQ,751,772,761.5,18-Nov-04
6429,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,18-Nov-04
6430,Delhi,Najafgarh,Wheat,C-83,FAQ,751,777,764,16-Nov-04
6431,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,16-Nov-04
6432,Delhi,Najafgarh,Wheat,C-83,FAQ,755,780,767.5,15-Nov-04
6433,Delhi,Najafgarh,Wheat,Dara,FAQ,733,750,741.5,15-Nov-04
6434,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,811,811,811,15-Nov-04
6435,Delhi,Najafgarh,Wheat,C-83,FAQ,755,790,772.5,14-Nov-04
6436,Delhi,Najafgarh,Wheat,Dara,FAQ,735,750,742.5,14-Nov-04
6437,Delhi,Najafgarh,Wheat,C-83,FAQ,752,780,766,12-Nov-04
6438,Delhi,Najafgarh,Wheat,Dara,FAQ,737,750,743.5,12-Nov-04
6439,Delhi,Najafgarh,Wheat,C-83,FAQ,751,786,768.5,11-Nov-04
6440,Delhi,Najafgarh,Wheat,Dara,FAQ,737,750,743.5,11-Nov-04
6441,Delhi,Najafgarh,Wheat,C-83,FAQ,751,795,773,09-Nov-04
6442,Delhi,Najafgarh,Wheat,Dara,FAQ,725,750,737.5,09-Nov-04
6443,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,815,815,815,09-Nov-04
6444,Delhi,Najafgarh,Wheat,C-83,FAQ,760,775,767.5,06-Nov-04
6445,Delhi,Najafgarh,Wheat,Dara,FAQ,740,755,747.5,06-Nov-04
6446,Delhi,Najafgarh,Wheat,C-83,FAQ,760,794,777,05-Nov-04
6447,Delhi,Najafgarh,Wheat,Dara,FAQ,734,755,744.5,05-Nov-04
6448,Delhi,Najafgarh,Wheat,C-83,FAQ,751,780,765.5,04-Nov-04
6449,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,04-Nov-04
6450,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,800,800,800,04-Nov-04
6451,Delhi,Najafgarh,Wheat,C-83,FAQ,746,763,754.5,02-Nov-04
6452,Delhi,Najafgarh,Wheat,Dara,FAQ,726,745,735.5,02-Nov-04
6453,Delhi,Najafgarh,Wheat,C-83,FAQ,746,778,762,01-Nov-04
6454,Delhi,Najafgarh,Wheat,Dara,FAQ,724,745,734.5,01-Nov-04
6455,Delhi,Najafgarh,Wheat,C-83,FAQ,751,780,765.5,31-Oct-04
6456,Delhi,Najafgarh,Wheat,Dara,FAQ,725,750,737.5,31-Oct-04
6457,Delhi,Najafgarh,Wheat,C-83,FAQ,751,780,765.5,30-Oct-04
6458,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,30-Oct-04
6459,Delhi,Najafgarh,Wheat,C-83,FAQ,751,783,767,29-Oct-04
6460,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,29-Oct-04
6461,Delhi,Najafgarh,Wheat,C-83,FAQ,751,778,764.5,28-Oct-04
6462,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,28-Oct-04
6463,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,800,800,800,28-Oct-04
6464,Delhi,Najafgarh,Wheat,C-83,FAQ,751,794,771.5,26-Oct-04
6465,Delhi,Najafgarh,Wheat,Dara,FAQ,734,750,742,26-Oct-04
6466,Delhi,Najafgarh,Wheat,C-83,FAQ,755,785,770,25-Oct-04
6467,Delhi,Najafgarh,Wheat,Dara,FAQ,732,750,741,25-Oct-04
6468,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,861,968,914.5,25-Oct-04
6469,Delhi,Najafgarh,Wheat,C-83,FAQ,755,780,767.5,24-Oct-04
6470,Delhi,Najafgarh,Wheat,Dara,FAQ,735,750,742.5,24-Oct-04
6471,Delhi,Najafgarh,Wheat,C-83,FAQ,750,775,762.5,23-Oct-04
6472,Delhi,Najafgarh,Wheat,Dara,FAQ,730,745,737.5,23-Oct-04
6473,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,830,830,830,23-Oct-04
6474,Delhi,Najafgarh,Wheat,C-83,FAQ,746,765,755.5,22-Oct-04
6475,Delhi,Najafgarh,Wheat,Dara,FAQ,728,745,736.5,22-Oct-04
6476,Delhi,Najafgarh,Wheat,C-83,FAQ,745,766,755.5,21-Oct-04
6477,Delhi,Najafgarh,Wheat,Dara,FAQ,729,745,737,21-Oct-04
6478,Delhi,Najafgarh,Wheat,C-83,FAQ,746,756,751,19-Oct-04
6479,Delhi,Najafgarh,Wheat,Dara,FAQ,723,745,734,19-Oct-04
6480,Delhi,Najafgarh,Wheat,C-83,FAQ,751,793,772,18-Oct-04
6481,Delhi,Najafgarh,Wheat,Dara,FAQ,725,750,737.5,18-Oct-04
6482,Delhi,Najafgarh,Wheat,C-83,FAQ,751,783,767,17-Oct-04
6483,Delhi,Najafgarh,Wheat,Dara,FAQ,725,750,737.5,17-Oct-04
6484,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,800,825,812.5,17-Oct-04
6485,Delhi,Najafgarh,Wheat,C-83,FAQ,755,789,772,16-Oct-04
6486,Delhi,Najafgarh,Wheat,Dara,FAQ,729,750,739.5,16-Oct-04
6487,Delhi,Najafgarh,Wheat,C-83,FAQ,755,790,772.5,15-Oct-04
6488,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,15-Oct-04
6489,Delhi,Najafgarh,Wheat,C-83,FAQ,750,780,765,14-Oct-04
6490,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,14-Oct-04
6491,Delhi,Najafgarh,Wheat,C-83,FAQ,750,768,759,12-Oct-04
6492,Delhi,Najafgarh,Wheat,Dara,FAQ,728,750,739,12-Oct-04
6493,Delhi,Najafgarh,Wheat,C-83,FAQ,750,770,760,11-Oct-04
6494,Delhi,Najafgarh,Wheat,Dara,FAQ,730,745,737.5,11-Oct-04
6495,Delhi,Najafgarh,Wheat,C-83,FAQ,750,760,755,10-Oct-04
6496,Delhi,Najafgarh,Wheat,Dara,FAQ,729,750,739.5,10-Oct-04
6497,Delhi,Najafgarh,Wheat,C-83,FAQ,750,770,760,09-Oct-04
6498,Delhi,Najafgarh,Wheat,Dara,FAQ,727,750,738.5,09-Oct-04
6499,Delhi,Najafgarh,Wheat,C-83,FAQ,745,774,759.5,08-Oct-04
6500,Delhi,Najafgarh,Wheat,Dara,FAQ,724,745,734.5,08-Oct-04
6501,Delhi,Najafgarh,Wheat,C-83,FAQ,745,771,758,07-Oct-04
6502,Delhi,Najafgarh,Wheat,Dara,FAQ,720,745,732.5,07-Oct-04
6503,Delhi,Najafgarh,Wheat,C-83,FAQ,741,776,758.5,05-Oct-04
6504,Delhi,Najafgarh,Wheat,Dara,FAQ,718,740,729,05-Oct-04
6505,Delhi,Najafgarh,Wheat,C-83,FAQ,741,766,753.5,04-Oct-04
6506,Delhi,Najafgarh,Wheat,Dara,FAQ,717,740,728.5,04-Oct-04
6507,Delhi,Najafgarh,Wheat,C-83,FAQ,741,760,750.5,03-Oct-04
6508,Delhi,Najafgarh,Wheat,Dara,FAQ,715,740,727.5,03-Oct-04
6509,Delhi,Najafgarh,Wheat,C-83,FAQ,741,760,750.5,01-Oct-04
6510,Delhi,Najafgarh,Wheat,Dara,FAQ,716,740,728,01-Oct-04
6511,Delhi,Najafgarh,Wheat,C-83,FAQ,745,751,748,30-Sep-04
6512,Delhi,Najafgarh,Wheat,Dara,FAQ,720,745,732.5,30-Sep-04
6513,Delhi,Najafgarh,Wheat,C-83,FAQ,745,756,753.5,28-Sep-04
6514,Delhi,Najafgarh,Wheat,Dara,FAQ,720,745,735.5,28-Sep-04
6515,Delhi,Najafgarh,Wheat,C-83,FAQ,750,774,762,27-Sep-04
6516,Delhi,Najafgarh,Wheat,Dara,FAQ,718,745,731,27-Sep-04
6517,Delhi,Najafgarh,Wheat,C-83,FAQ,750,760,755,26-Sep-04
6518,Delhi,Najafgarh,Wheat,Dara,FAQ,721,745,733,26-Sep-04
6519,Delhi,Najafgarh,Wheat,C-83,FAQ,740,751,745.5,25-Sep-04
6520,Delhi,Najafgarh,Wheat,Dara,FAQ,718,740,729,25-Sep-04
6521,Delhi,Najafgarh,Wheat,C-83,FAQ,750,770,760,24-Sep-04
6522,Delhi,Najafgarh,Wheat,Dara,FAQ,724,750,737,24-Sep-04
6523,Delhi,Najafgarh,Wheat,C-83,FAQ,750,760,755,23-Sep-04
6524,Delhi,Najafgarh,Wheat,Dara,FAQ,724,745,734,23-Sep-04
6525,Delhi,Najafgarh,Wheat,C-83,FAQ,740,750,745,21-Sep-04
6526,Delhi,Najafgarh,Wheat,Dara,FAQ,720,735,727,21-Sep-04
6527,Delhi,Najafgarh,Wheat,C-83,FAQ,742,754,748,20-Sep-04
6528,Delhi,Najafgarh,Wheat,Dara,FAQ,722,740,731,20-Sep-04
6529,Delhi,Najafgarh,Wheat,C-83,FAQ,745,771,758,19-Sep-04
6530,Delhi,Najafgarh,Wheat,Dara,FAQ,727,745,736,19-Sep-04
6531,Delhi,Najafgarh,Wheat,C-83,FAQ,750,760,755,18-Sep-04
6532,Delhi,Najafgarh,Wheat,Dara,FAQ,731,750,740.5,18-Sep-04
6533,Delhi,Najafgarh,Wheat,C-83,FAQ,750,769,759.5,17-Sep-04
6534,Delhi,Najafgarh,Wheat,Dara,FAQ,725,750,737.5,17-Sep-04
6535,Delhi,Najafgarh,Wheat,C-83,FAQ,750,761,755,16-Sep-04
6536,Delhi,Najafgarh,Wheat,Dara,FAQ,726,750,738,16-Sep-04
6537,Delhi,Najafgarh,Wheat,C-83,FAQ,747,759,755,14-Sep-04
6538,Delhi,Najafgarh,Wheat,Dara,FAQ,723,745,734,14-Sep-04
6539,Delhi,Najafgarh,Wheat,C-83,FAQ,746,760,753,13-Sep-04
6540,Delhi,Najafgarh,Wheat,Dara,FAQ,723,745,734,13-Sep-04
6541,Delhi,Najafgarh,Wheat,C-83,FAQ,750,764,757,12-Sep-04
6542,Delhi,Najafgarh,Wheat,Dara,FAQ,725,745,735,12-Sep-04
6543,Delhi,Najafgarh,Wheat,C-83,FAQ,750,761,755,11-Sep-04
6544,Delhi,Najafgarh,Wheat,Dara,FAQ,725,745,735,11-Sep-04
6545,Delhi,Najafgarh,Wheat,C-83,FAQ,751,766,758,10-Sep-04
6546,Delhi,Najafgarh,Wheat,Dara,FAQ,730,750,740,10-Sep-04
6547,Delhi,Najafgarh,Wheat,C-83,FAQ,750,760,755,09-Sep-04
6548,Delhi,Najafgarh,Wheat,Dara,FAQ,725,745,735,09-Sep-04
